Area,Location,Property Type,Number of structures,Swimming Pool,Boundary,Age Category,Land Rate,Market Value,Number of rooms,Proximity to schools(km),Proximity to healthcare(km),Proximity to malls(km),Proximity to highway(km)
435,high density,single_storey,4,No,fenced,new,50,33970.99286,2,2.883107189,0.983974485,1.290191179,6.046969412
450,high density,single_storey,4,No,fenced,new,50,23467.81429,2,2.872483895,0.975553858,1.281189338,6.053524733
512.4,high density,single_storey,3,No,walled,new,50,28685.06429,2,2.862262143,0.943566594,1.242725383,6.083029649
524.88,high density,single_storey,3,No,fenced,new,50,30884.73571,1,2.818605214,0.922132898,1.245257794,6.07632145
432,high density,single_storey,2,No,fenced,new,50,33720.87857,3,2.817371514,0.913937033,1.237303854,6.082403548
510.12,high density,single_storey,3,No,walled,new,50,24851.53571,3,2.807831314,0.902097512,1.226913462,6.090266163
528.16,high density,single_storey,2,No,walled,relatively new,50,29069.85,3,2.795043086,0.913767003,1.209437769,6.108953006
524.99,high density,single_storey,4,No,walled,relatively new,50,28962.06429,4,2.779525534,0.891590473,1.211335244,6.103457548
521.91,high density,single_storey,4,No,walled,relatively new,50,28849.22857,2,2.777078443,0.90337012,1.199973375,6.116185627
420.55,high density,single_storey,2,No,fenced,relatively new,50,33081.67857,3,2.767833472,0.89255142,1.187974122,6.125903993
493.32,high density,single_storey,3,No,walled,relatively new,50,24353.99286,1,2.753319109,0.88017304,1.200282798,6.112331464
437.64,high density,single_storey,4,No,walled,relatively new,50,22906.29286,2,2.763375759,0.873784748,1.189559807,6.121719403
450.01,high density,single_storey,3,No,walled,old,50,23199.72143,2,2.75094567,0.88396358,1.17866397,6.133527309
500.01,high density,single_storey,3,No,walled,old,50,24437.26429,2,2.741894327,1.060436463,1.23005585,6.125809433
437.4,high density,single_storey,3,No,walled,old,50,24415.87143,1,2.822873682,1.043055434,1.235692781,6.115136636
487.44,high density,single_storey,2,No,walled,old,50,29320.06429,3,2.826366783,1.025567416,1.258883491,6.088056046
524.68,high density,single_storey,4,No,walled,old,50,28709.85,3,2.847202338,1.00910428,1.273860986,6.069188323
437.32,high density,single_storey,2,No,walled,old,50,27451.99286,3,2.859865979,0.99839115,1.256803554,6.082575709
401.75,high density,single_storey,3,No,walled,old,50,31917.18571,3,2.841363601,1.009681888,1.243384259,6.098320299
446.88,high density,single_storey,3,No,walled,old,50,26161.98571,4,2.829586162,0.991228201,1.248316885,6.088790263
441.99,high density,single_storey,3,No,walled,old,50,22819.37857,4,2.831840614,1.003002479,1.236835974,6.102727834
525.08,high density,single_storey,2,No,walled,relatively new,32.14285714,28636.28571,1,2.822091805,0.98522267,1.24146224,6.093784428
405.98,high density,single_storey,3,No,walled,relatively new,50,32050.81429,4,2.824082052,0.998571463,1.229241283,6.108743997
437.49,high density,single_storey,4,No,fenced,relatively new,50,27353.14286,1,2.813846503,0.992805847,1.224796342,6.111459788
437.41,high density,single_storey,2,No,fenced,relatively new,50,24218.71429,3,2.808534341,0.980090671,1.236079817,6.097625671
462.09,high density,single_storey,4,No,fenced,relatively new,50,26573.19286,1,2.817902371,0.975355298,1.230519338,6.101753472
427.49,high density,single_storey,2,No,walled,relatively new,50,22404.62143,4,2.811583338,0.96576764,1.220367407,6.109125878
449.97,high density,single_storey,2,No,walled,relatively new,50,22930.20714,3,2.799833983,0.970735233,1.198143906,6.131229138
525.02,high density,single_storey,3,No,walled,relatively new,50,30428.07143,1,2.778237727,0.95821902,1.207171334,6.119908881
450.16,high density,single_storey,4,No,walled,new,50,26138.44286,2,2.785264892,0.964207265,1.18974881,6.137647026
449.92,high density,single_storey,1,No,fenced,new,50,27693.05,1,2.768654046,0.959032112,1.184577298,6.141371745
434.99,high density,single_storey,3,No,walled,new,50,11600.72857,2,2.762523657,0.955297182,1.1780878,6.146668927
435,high density,single_storey,3,No,fenced,new,50,33315.94286,1,2.755277645,0.93896698,1.184727023,6.137079274
413.08,high density,single_storey,3,No,walled,new,50,32211.17143,4,2.75909518,0.94258504,1.166140935,6.155291672
562.48,high density,single_storey,5,No,fenced,new,50,29598.23571,2,2.740793736,0.930485372,1.177077885,6.142666065
509.8,high density,single_storey,4,No,fenced,new,50,26070.9,1,2.749703032,0.934041807,1.153479,6.165552489
525.02,high density,single_storey,3,No,fenced,new,50,28314.15714,2,2.72619275,0.909058261,1.153969627,6.160763061
449.95,high density,single_storey,5,No,walled,new,50,27441.30714,3,2.721677041,1.013996173,1.199100474,6.141170762
487.31,high density,single_storey,4,No,walled,new,50,23530.78571,2,2.785859544,1.003559945,1.188429224,6.148377166
496.58,high density,single_storey,2,No,walled,new,32.14285714,39719.93571,2,2.773599983,0.997043272,1.176536735,6.157809392
524.2,high density,single_storey,4,No,fenced,established,50,28186.86429,2,2.760612899,0.977414824,1.154964621,6.173180037
405.86,high density,single_storey,3,No,walled,established,50,21425.50714,2,2.735570189,0.987786047,1.133644465,6.195387468
493.36,high density,single_storey,3,No,walled,established,50,134618.1714,2,2.715589708,0.978162869,1.121072895,6.204806566
545.86,high density,single_storey,1,No,walled,established,32.14285714,28810.27857,4,2.701083189,0.950931888,1.120445728,6.199678045
487.41,high density,single_storey,3,No,fenced,new,50,35596.2,1,2.695424939,0.97435235,1.115455112,6.209160823
524.31,high density,single_storey,3,No,walled,new,50,24330.17143,3,2.69464078,1.976675246,4.718776834,4.195431453
599.97,high density,single_storey,4,No,walled,new,50,30462.30714,3,3.056972337,2.015943576,4.749906287,4.183413876
675.62,high density,single_storey,2,No,walled,new,64.28571429,59414.01429,3,3.015357341,2.002865316,4.734941169,4.199392932
487.52,high density,single_storey,4,No,walled,established,50,26796.6,3,3.027740483,2.258261614,4.865127674,11.01583717
490.06,high density,single_storey,3,No,walled,established,50,35580.37857,2,5.320439377,2.264986333,4.868406985,11.01387718
450.03,high density,single_storey,2,No,walled,established,32.14285714,25469.7,2,5.327093447,4.272400025,5.362195455,7.100693497
524.29,high density,single_storey,4,No,fenced,established,50,27840.42143,2,2.243570068,4.262743203,5.356639444,7.091097259
430.42,high density,single_storey,4,No,fenced,established,50,21709.02857,3,2.253725815,4.21881147,5.298505556,7.09892389
420.51,high density,single_storey,4,No,walled,established,50,31965.65714,1,2.254232483,4.211216772,5.320612562,7.050217135
418.91,high density,single_storey,2,No,fenced,established,50,31882.37143,2,2.298837149,4.168865781,5.288577234,7.020814188
524.71,high density,single_storey,3,No,fenced,established,50,37118.60714,4,2.332588499,4.204136145,5.343789987,7.000296375
562.65,high density,single_storey,5,No,fenced,established,50,28910.37857,2,2.345048737,4.19572561,5.331751107,7.003446868
871.79,high density,single_storey,2,No,fenced,old,57.14285714,66838.59286,2,2.343478872,4.209342467,5.343671344,7.010349646
449.94,high density,single_storey,2,No,fenced,old,50,23643.57857,2,2.335120484,4.203005708,5.332797778,7.015554294
544.13,high density,single_storey,5,No,fenced,old,50,28198.95714,3,2.331377254,4.189727917,5.316110306,7.016805668
468.93,high density,single_storey,3,No,fenced,old,50,25745.62143,2,2.332425081,4.178086161,5.3068593,7.009446068
437.49,high density,single_storey,1,No,walled,established,32.14285714,32536.05714,2,2.341016269,4.181785803,5.315258529,7.003184203
484.4,high density,single_storey,3,No,walled,old,50,22739.77857,1,2.345988632,4.142804571,5.328762687,6.908059726
450,high density,single_storey,2,No,walled,relatively new,50,33093.60714,3,2.438279868,4.112196388,5.286947059,6.917100507
400.14,high density,single_storey,1,No,walled,relatively new,32.14285714,33437.83571,3,2.435154488,4.099931746,5.270403183,6.920351567
437.35,high density,single_storey,4,No,fenced,relatively new,50,32421.42857,2,2.434516005,4.149507363,5.330129763,6.918565455
476.87,high density,single_storey,4,No,fenced,relatively new,50,34397.1,3,2.427693094,4.120915393,5.29178805,6.925787501
599.99,high density,single_storey,1,No,walled,relatively new,64.28571429,49079.54286,3,2.425841778,4.111556241,5.307593873,6.882930795
406.01,high density,single_storey,1,No,walled,relatively new,32.14285714,33677.7,1,2.465993536,4.058784467,5.271840336,6.840976285
449.98,high density,single_storey,3,No,fenced,relatively new,50,32974.6,2,2.512788271,4.050439778,5.270314739,6.827772784
525.06,high density,single_storey,3,No,fenced,relatively new,50,29138.12143,1,2.526105417,4.063046501,5.287280745,6.824156728
406.16,high density,single_storey,2,No,fenced,relatively new,50,23377.85,2,2.527139866,4.02523527,5.25783445,6.800607852
435.01,high density,single_storey,2,No,walled,relatively new,50,32057.42857,2,2.554995658,4.042954013,5.311934198,6.746089492
374.99,high density,single_storey,3,No,fenced,relatively new,50,23700.95714,1,2.601320992,4.012365791,5.269889313,6.756979686
525.05,high density,single_storey,2,No,fenced,relatively new,32.14285714,27078.87143,2,2.59641033,4.001694427,5.25419915,6.762398209
503.01,high density,single_storey,1,No,fenced,relatively new,64.28571429,42443.97143,2,2.593480734,3.973261663,5.247911831,6.719364372
637.55,high density,single_storey,5,No,fenced,new,50,30542.55,2,2.637237691,4.015673406,5.30465338,6.706330121
437.31,high density,single_storey,2,No,walled,new,50,31799.68571,1,2.641863688,4.024540226,5.304370387,6.723602898
612.5,high density,single_storey,2,No,fenced,new,50,29604.56429,1,2.624698287,3.97598187,5.296061263,6.645300155
632.01,high density,single_storey,1,No,walled,new,64.28571429,55025.19286,2,2.703855298,1.630250045,3.063463305,6.395557624
717.75,high density,single_storey,1,No,walled,new,32.14285714,32871.54286,2,4.227201935,1.723789825,3.134406617,6.404682841
524.99,high density,single_storey,4,No,walled,new,50,26670.39286,2,4.273270824,1.748413383,3.154134336,6.406439303
405.9,high density,single_storey,1,No,walled,new,50,22817.07857,4,4.252451883,1.775575468,3.174385364,6.410098576
411.87,high density,single_storey,3,No,walled,old,50,20040.79286,1,4.226282788,1.816600824,3.199168779,6.421974974
449.93,high density,single_storey,4,No,fenced,old,50,25810.52143,1,4.18615133,1.750307659,3.141341027,6.420985499
525.01,high density,single_storey,3,No,walled,old,50,28483.37857,1,4.249236551,1.703265867,3.122700506,6.39860814
500.04,high density,single_storey,2,No,fenced,old,50,27563.79286,2,4.267371698,1.600596199,3.097104244,6.337731095
512.53,high density,single_storey,3,No,fenced,old,50,26160.02857,2,4.273556272,1.532383181,2.960905249,6.415599685
448.57,high density,single_storey,1,No,walled,old,32.14285714,24094.14286,2,4.149249752,1.5278379,2.968865003,6.404543246
731.24,high density,single_storey,2,No,walled,new,50,27929.62143,1,4.159175898,1.526612979,2.982858957,6.390285618
449.99,high density,single_storey,3,No,fenced,new,50,25690.00714,3,4.174462466,1.755251025,3.070942368,6.494645222
374.99,high density,single_storey,3,No,fenced,new,50,33723.22143,2,4.192830456,1.733940234,3.023678627,6.521396673
458.73,high density,single_storey,1,No,walled,new,32.14285714,35827.82857,2,4.148837759,1.769212285,3.049604578,6.527346855
437.7,high density,single_storey,3,No,walled,new,50,37741.88571,3,4.164678561,1.819665603,3.096021406,6.527454497
524.97,high density,single_storey,4,No,walled,established,50,35841.97857,2,4.175937868,1.807286205,2.894632445,6.702316723
434.99,high density,single_storey,4,No,fenced,old,50,31335.13571,2,3.984154832,1.825785883,2.910857091,6.704176225
449.99,high density,single_storey,2,No,fenced,old,50,22425.72143,3,3.994691267,1.941969281,3.215139131,6.523106603
535.21,high density,single_storey,1,No,fenced,old,32.14285714,40136.51429,3,4.056831974,2.037295314,3.357733631,6.468965356
412.54,high density,single_storey,4,No,walled,old,50,22805.72857,3,3.974531551,1.988525854,3.337986932,6.441093417
612.53,high density,single_storey,3,No,fenced,established,50,27001.61429,1,4.023867858,1.953977677,3.310672441,6.436017547
529.97,high density,single_storey,1,No,walled,established,32.14285714,39763.57857,2,4.056338198,1.960074912,3.331481239,6.419898633
524.16,high density,single_storey,3,No,walled,established,50,26323,2,4.053571244,1.979486465,3.356358662,6.412431769
525.05,high density,single_storey,3,No,fenced,established,50,26310.27857,2,4.037405368,1.971017663,3.36779183,6.391658066
435.01,high density,single_storey,2,No,walled,new,50,20304.77143,3,4.049246817,1.936169409,3.347428805,6.37931955
434,high density,single_storey,1,No,fenced,new,50,20278.19286,3,4.083073722,1.965259178,3.379984497,6.372663556
441.99,high density,single_storey,4,No,walled,new,50,23576.99286,2,4.058514522,1.884302069,3.246499672,6.436189115
450.01,high density,single_storey,3,No,walled,new,50,20608.72857,2,4.120816606,1.87955423,3.283635555,6.392861925
568.69,high density,single_storey,3,No,walled,new,50,37779.65,2,4.131872975,1.796924973,3.180572682,6.423033526
378.01,high density,single_storey,3,No,walled,new,50,18780.97857,3,4.204630361,1.782374269,3.170503551,6.420134552
656.17,high density,single_storey,1,No,walled,new,32.14285714,30407.77143,2,4.218745746,1.935882799,3.43443306,6.2829865
437.91,high density,single_storey,3,No,walled,new,50,20256.97143,2,4.107066619,1.90449717,3.470791103,6.210253411
449.99,high density,single_storey,3,No,walled,new,50,20548.72143,1,4.156145972,1.756051919,3.452201688,6.088415129
434,high density,single_storey,1,No,fenced,established,50,20129.81429,2,4.323257459,1.673563177,3.223362818,6.269302447
525.08,high density,single_storey,1,No,fenced,established,50,26021.9,2,4.342852792,1.523010022,2.999129307,6.371881111
433.86,high density,single_storey,1,No,fenced,established,50,19959.9,1,4.192981211,1.713140951,3.114140469,6.415679408
660,high density,single_storey,1,No,walled,old,64.28571429,56238.99286,2,4.254618462,1.713985116,3.10463016,6.425844561
510.05,high density,single_storey,2,No,fenced,old,32.14285714,30950.63571,3,4.243901025,1.819493275,3.318725488,6.298689382
405.99,high density,single_storey,1,No,walled,old,32.14285714,32285.92143,2,4.205062267,1.43395912,3.056962323,6.246739483
717.74,high density,single_storey,1,No,walled,old,32.14285714,32141.30714,3,4.282992014,1.46670824,3.049112146,6.279448055
717.75,high density,single_storey,1,No,walled,old,32.14285714,32141.62857,2,4.264394261,1.553441492,2.958506766,6.434321989
449.99,high density,single_storey,2,No,walled,old,50,20286.4,3,4.139843325,1.844744774,3.114139007,6.532527205
441.76,high density,single_storey,2,No,fenced,old,50,23226.49286,1,4.15100911,1.805688076,3.180873477,6.430666748
506.98,high density,single_storey,4,No,walled,relatively new,50,27102.35714,1,4.195498842,1.99129023,3.46693953,6.302023364
393.57,high density,single_storey,1,No,fenced,relatively new,32.14285714,31476.16429,2,4.054013666,3.909726401,5.238486934,6.615826877
412.54,high density,single_storey,3,No,fenced,new,50,29607.96429,3,2.741857814,1.590084492,3.330048472,6.080425672
524.97,high density,single_storey,3,No,walled,new,50,25854.72857,1,4.451418611,1.643483852,3.379463644,6.070401936
450.03,high density,single_storey,3,No,walled,new,50,20196.71429,1,4.416112234,1.658367059,3.484387251,5.95945883
487.5,high density,single_storey,3,No,fenced,old,50,33320.02143,3,4.298816882,1.979823022,4.216582,5.243451767
450.22,high density,single_storey,2,No,fenced,old,50,31399.15,2,3.512716012,1.998027769,4.23740488,5.230575116
435.58,high density,single_storey,1,No,walled,old,32.14285714,33778.04286,2,3.493052042,1.970314007,4.190274325,5.276408798
